PA_Score,images,filename,live_fake,cross_direct,gender,subjectid
0.0771989990057057,"['190416_106_LG4000/2019-106-010-iris-right-cross-lg4000-1.png', '190416_106_LG4000/2019-106-010-iris-right-direct-lg4000-1.png']",190416_106_LG4000/2019-106-010-iris-right-cross-lg4000-1.png,fake,"['cross', 'direct']",Female,10
0.083068631384334,"['190416_106_LG4000/2019-106-010-iris-right-cross-lg4000-2.png', '190416_106_LG4000/2019-106-010-iris-right-direct-lg4000-2.png']",190416_106_LG4000/2019-106-010-iris-right-cross-lg4000-2.png,fake,"['cross', 'direct']",Female,10
0.0630940924947068,"['190416_106_LG4000/2019-106-010-iris-right-cross-lg4000-3.png', '190416_106_LG4000/2019-106-010-iris-right-direct-lg4000-3.png']",190416_106_LG4000/2019-106-010-iris-right-cross-lg4000-3.png,fake,"['cross', 'direct']",Female,10
0.0672850518700627,"['190416_106_LG4000/2019-106-010-iris-right-cross-lg4000-4.png', '190416_106_LG4000/2019-106-010-iris-right-direct-lg4000-4.png']",190416_106_LG4000/2019-106-010-iris-right-cross-lg4000-4.png,fake,"['cross', 'direct']",Female,10
0.0349690646658625,"['190416_106_LG4000/2019-106-009-iris-left-cross-lg4000-0.png', '190416_106_LG4000/2019-106-009-iris-left-direct-lg4000-0.png']",190416_106_LG4000/2019-106-009-iris-left-cross-lg4000-0.png,live,"['cross', 'direct']",Female,10
0.0101891938539817,"['190416_106_LG4000/2019-106-009-iris-left-cross-lg4000-1.png', '190416_106_LG4000/2019-106-009-iris-left-direct-lg4000-1.png']",190416_106_LG4000/2019-106-009-iris-left-cross-lg4000-1.png,live,"['cross', 'direct']",Female,10
0.0502832333930818,"['190416_106_LG4000/2019-106-009-iris-left-cross-lg4000-2.png', '190416_106_LG4000/2019-106-009-iris-left-direct-lg4000-2.png']",190416_106_LG4000/2019-106-009-iris-left-cross-lg4000-2.png,live,"['cross', 'direct']",Female,10
0.023125736252671,"['190416_106_LG4000/2019-106-009-iris-left-cross-lg4000-3.png', '190416_106_LG4000/2019-106-009-iris-left-direct-lg4000-3.png']",190416_106_LG4000/2019-106-009-iris-left-cross-lg4000-3.png,live,"['cross', 'direct']",Female,10
0.0355776812811786,"['190416_106_LG4000/2019-106-009-iris-right-cross-lg4000-0.png', '190416_106_LG4000/2019-106-009-iris-right-direct-lg4000-0.png']",190416_106_LG4000/2019-106-009-iris-right-cross-lg4000-0.png,live,"['cross', 'direct']",Female,10
0.0411005365706627,"['190416_106_LG4000/2019-106-009-iris-right-cross-lg4000-1.png', '190416_106_LG4000/2019-106-009-iris-right-direct-lg4000-1.png']",190416_106_LG4000/2019-106-009-iris-right-cross-lg4000-1.png,live,"['cross', 'direct']",Female,10
0.0349937243808959,"['190416_106_LG4000/2019-106-009-iris-right-cross-lg4000-2.png', '190416_106_LG4000/2019-106-009-iris-right-direct-lg4000-2.png']",190416_106_LG4000/2019-106-009-iris-right-cross-lg4000-2.png,live,"['cross', 'direct']",Female,10
0.0343050753412869,"['190416_106_LG4000/2019-106-009-iris-right-cross-lg4000-3.png', '190416_106_LG4000/2019-106-009-iris-right-direct-lg4000-3.png']",190416_106_LG4000/2019-106-009-iris-right-cross-lg4000-3.png,live,"['cross', 'direct']",Female,10
0.0221489955366989,"['190416_106_LG4000/2019-106-009-iris-right-cross-lg4000-4.png', '190416_106_LG4000/2019-106-009-iris-right-direct-lg4000-4.png']",190416_106_LG4000/2019-106-009-iris-right-cross-lg4000-4.png,live,"['cross', 'direct']",Female,10
0.0845948033095223,"['190416_106_LG4000/2019-106-012-iris-left-cross-lg4000-0.png', '190416_106_LG4000/2019-106-012-iris-left-direct-lg4000-0.png']",190416_106_LG4000/2019-106-012-iris-left-cross-lg4000-0.png,fake,"['cross', 'direct']",Male,11
0.0896462335933483,"['190416_106_LG4000/2019-106-012-iris-left-cross-lg4000-1.png', '190416_106_LG4000/2019-106-012-iris-left-direct-lg4000-1.png']",190416_106_LG4000/2019-106-012-iris-left-cross-lg4000-1.png,fake,"['cross', 'direct']",Male,11
0.0852237927088047,"['190416_106_LG4000/2019-106-012-iris-left-cross-lg4000-2.png', '190416_106_LG4000/2019-106-012-iris-left-direct-lg4000-2.png']",190416_106_LG4000/2019-106-012-iris-left-cross-lg4000-2.png,fake,"['cross', 'direct']",Male,11
0.0911873833810663,"['190416_106_LG4000/2019-106-012-iris-left-cross-lg4000-3.png', '190416_106_LG4000/2019-106-012-iris-left-direct-lg4000-3.png']",190416_106_LG4000/2019-106-012-iris-left-cross-lg4000-3.png,fake,"['cross', 'direct']",Male,11
0.0532617816064909,"['190416_106_LG4000/2019-106-012-iris-left-cross-lg4000-4.png', '190416_106_LG4000/2019-106-012-iris-left-direct-lg4000-4.png']",190416_106_LG4000/2019-106-012-iris-left-cross-lg4000-4.png,fake,"['cross', 'direct']",Male,11
0.0812645527159282,"['190416_106_LG4000/2019-106-012-iris-right-cross-lg4000-0.png', '190416_106_LG4000/2019-106-012-iris-right-direct-lg4000-0.png']",190416_106_LG4000/2019-106-012-iris-right-cross-lg4000-0.png,fake,"['cross', 'direct']",Male,11
0.0829824175567999,"['190416_106_LG4000/2019-106-012-iris-right-cross-lg4000-1.png', '190416_106_LG4000/2019-106-012-iris-right-direct-lg4000-1.png']",190416_106_LG4000/2019-106-012-iris-right-cross-lg4000-1.png,fake,"['cross', 'direct']",Male,11
0.0898031047767779,"['190416_106_LG4000/2019-106-012-iris-right-cross-lg4000-2.png', '190416_106_LG4000/2019-106-012-iris-right-direct-lg4000-2.png']",190416_106_LG4000/2019-106-012-iris-right-cross-lg4000-2.png,fake,"['cross', 'direct']",Male,11
0.0521718556360187,"['190416_106_LG4000/2019-106-012-iris-right-cross-lg4000-3.png', '190416_106_LG4000/2019-106-012-iris-right-direct-lg4000-3.png']",190416_106_LG4000/2019-106-012-iris-right-cross-lg4000-3.png,fake,"['cross', 'direct']",Male,11
0.0860536860434109,"['190416_106_LG4000/2019-106-012-iris-right-cross-lg4000-4.png', '190416_106_LG4000/2019-106-012-iris-right-direct-lg4000-4.png']",190416_106_LG4000/2019-106-012-iris-right-cross-lg4000-4.png,fake,"['cross', 'direct']",Male,11
0.020938751936187,"['190416_106_LG4000/2019-106-011-iris-left-cross-lg4000-0.png', '190416_106_LG4000/2019-106-011-iris-left-direct-lg4000-0.png']",190416_106_LG4000/2019-106-011-iris-left-cross-lg4000-0.png,live,"['cross', 'direct']",Male,11
0.0435142034610897,"['190416_106_LG4000/2019-106-011-iris-left-cross-lg4000-1.png', '190416_106_LG4000/2019-106-011-iris-left-direct-lg4000-1.png']",190416_106_LG4000/2019-106-011-iris-left-cross-lg4000-1.png,live,"['cross', 'direct']",Male,11
0.0386522021605489,"['190416_106_LG4000/2019-106-011-iris-left-cross-lg4000-2.png', '190416_106_LG4000/2019-106-011-iris-left-direct-lg4000-2.png']",190416_106_LG4000/2019-106-011-iris-left-cross-lg4000-2.png,live,"['cross', 'direct']",Male,11
0.0258786920133761,"['190416_106_LG4000/2019-106-011-iris-left-cross-lg4000-3.png', '190416_106_LG4000/2019-106-011-iris-left-direct-lg4000-3.png']",190416_106_LG4000/2019-106-011-iris-left-cross-lg4000-3.png,live,"['cross', 'direct']",Male,11
0.031599468326675,"['190416_106_LG4000/2019-106-011-iris-left-cross-lg4000-4.png', '190416_106_LG4000/2019-106-011-iris-left-direct-lg4000-4.png']",190416_106_LG4000/2019-106-011-iris-left-cross-lg4000-4.png,live,"['cross', 'direct']",Male,11
0.0274612633820326,"['190416_106_LG4000/2019-106-011-iris-right-cross-lg4000-0.png', '190416_106_LG4000/2019-106-011-iris-right-direct-lg4000-0.png']",190416_106_LG4000/2019-106-011-iris-right-cross-lg4000-0.png,live,"['cross', 'direct']",Male,11
0.0251404858015441,"['190416_106_LG4000/2019-106-011-iris-right-cross-lg4000-1.png', '190416_106_LG4000/2019-106-011-iris-right-direct-lg4000-1.png']",190416_106_LG4000/2019-106-011-iris-right-cross-lg4000-1.png,live,"['cross', 'direct']",Male,11
0.0172629890384409,"['190416_106_LG4000/2019-106-011-iris-right-cross-lg4000-2.png', '190416_106_LG4000/2019-106-011-iris-right-direct-lg4000-2.png']",190416_106_LG4000/2019-106-011-iris-right-cross-lg4000-2.png,live,"['cross', 'direct']",Male,11
0.0250301455079276,"['190416_106_LG4000/2019-106-011-iris-right-cross-lg4000-3.png', '190416_106_LG4000/2019-106-011-iris-right-direct-lg4000-3.png']",190416_106_LG4000/2019-106-011-iris-right-cross-lg4000-3.png,live,"['cross', 'direct']",Male,11
0.0217894614954693,"['190416_106_LG4000/2019-106-011-iris-right-cross-lg4000-4.png', '190416_106_LG4000/2019-106-011-iris-right-direct-lg4000-4.png']",190416_106_LG4000/2019-106-011-iris-right-cross-lg4000-4.png,live,"['cross', 'direct']",Male,11
0.0433675016011588,"['190416_106_LG4000/2019-106-014-iris-left-cross-lg4000-0.png', '190416_106_LG4000/2019-106-014-iris-left-direct-lg4000-0.png']",190416_106_LG4000/2019-106-014-iris-left-cross-lg4000-0.png,fake,"['cross', 'direct']",Male,12
0.051358539490673,"['190416_106_LG4000/2019-106-014-iris-left-cross-lg4000-1.png', '190416_106_LG4000/2019-106-014-iris-left-direct-lg4000-1.png']",190416_106_LG4000/2019-106-014-iris-left-cross-lg4000-1.png,fake,"['cross', 'direct']",Male,12
0.0488848496575318,"['190416_106_LG4000/2019-106-014-iris-left-cross-lg4000-2.png', '190416_106_LG4000/2019-106-014-iris-left-direct-lg4000-2.png']",190416_106_LG4000/2019-106-014-iris-left-cross-lg4000-2.png,fake,"['cross', 'direct']",Male,12
0.0471739976627605,"['190416_106_LG4000/2019-106-014-iris-left-cross-lg4000-4.png', '190416_106_LG4000/2019-106-014-iris-left-direct-lg4000-4.png']",190416_106_LG4000/2019-106-014-iris-left-cross-lg4000-4.png,fake,"['cross', 'direct']",Male,12
0.0613561453176783,"['190416_106_LG4000/2019-106-014-iris-right-cross-lg4000-0.png', '190416_106_LG4000/2019-106-014-iris-right-direct-lg4000-0.png']",190416_106_LG4000/2019-106-014-iris-right-cross-lg4000-0.png,fake,"['cross', 'direct']",Male,12
0.0658754159653296,"['190416_106_LG4000/2019-106-014-iris-right-cross-lg4000-1.png', '190416_106_LG4000/2019-106-014-iris-right-direct-lg4000-1.png']",190416_106_LG4000/2019-106-014-iris-right-cross-lg4000-1.png,fake,"['cross', 'direct']",Male,12
0.0589149536358214,"['190416_106_LG4000/2019-106-014-iris-right-cross-lg4000-2.png', '190416_106_LG4000/2019-106-014-iris-right-direct-lg4000-2.png']",190416_106_LG4000/2019-106-014-iris-right-cross-lg4000-2.png,fake,"['cross', 'direct']",Male,12
0.0693608885611194,"['190416_106_LG4000/2019-106-014-iris-right-cross-lg4000-3.png', '190416_106_LG4000/2019-106-014-iris-right-direct-lg4000-3.png']",190416_106_LG4000/2019-106-014-iris-right-cross-lg4000-3.png,fake,"['cross', 'direct']",Male,12
0.0655600907555867,"['190416_106_LG4000/2019-106-014-iris-right-cross-lg4000-4.png', '190416_106_LG4000/2019-106-014-iris-right-direct-lg4000-4.png']",190416_106_LG4000/2019-106-014-iris-right-cross-lg4000-4.png,fake,"['cross', 'direct']",Male,12
0.025610341360132,"['190416_106_LG4000/2019-106-013-iris-left-cross-lg4000-0.png', '190416_106_LG4000/2019-106-013-iris-left-direct-lg4000-0.png']",190416_106_LG4000/2019-106-013-iris-left-cross-lg4000-0.png,live,"['cross', 'direct']",Male,12
0.0321518780616911,"['190416_106_LG4000/2019-106-013-iris-left-cross-lg4000-1.png', '190416_106_LG4000/2019-106-013-iris-left-direct-lg4000-1.png']",190416_106_LG4000/2019-106-013-iris-left-cross-lg4000-1.png,live,"['cross', 'direct']",Male,12
0.035386708032675,"['190416_106_LG4000/2019-106-013-iris-left-cross-lg4000-2.png', '190416_106_LG4000/2019-106-013-iris-left-direct-lg4000-2.png']",190416_106_LG4000/2019-106-013-iris-left-cross-lg4000-2.png,live,"['cross', 'direct']",Male,12
0.0098152762025026,"['190416_106_LG4000/2019-106-013-iris-left-cross-lg4000-3.png', '190416_106_LG4000/2019-106-013-iris-left-direct-lg4000-3.png']",190416_106_LG4000/2019-106-013-iris-left-cross-lg4000-3.png,live,"['cross', 'direct']",Male,12
0.0140001613191593,"['190416_106_LG4000/2019-106-013-iris-left-cross-lg4000-4.png', '190416_106_LG4000/2019-106-013-iris-left-direct-lg4000-4.png']",190416_106_LG4000/2019-106-013-iris-left-cross-lg4000-4.png,live,"['cross', 'direct']",Male,12
0.0063382202306415,"['190416_106_LG4000/2019-106-013-iris-right-cross-lg4000-0.png', '190416_106_LG4000/2019-106-013-iris-right-direct-lg4000-0.png']",190416_106_LG4000/2019-106-013-iris-right-cross-lg4000-0.png,live,"['cross', 'direct']",Male,12
0.0235723864352945,"['190416_106_LG4000/2019-106-013-iris-right-cross-lg4000-1.png', '190416_106_LG4000/2019-106-013-iris-right-direct-lg4000-1.png']",190416_106_LG4000/2019-106-013-iris-right-cross-lg4000-1.png,live,"['cross', 'direct']",Male,12
0.0147225752878494,"['190416_106_LG4000/2019-106-013-iris-right-cross-lg4000-2.png', '190416_106_LG4000/2019-106-013-iris-right-direct-lg4000-2.png']",190416_106_LG4000/2019-106-013-iris-right-cross-lg4000-2.png,live,"['cross', 'direct']",Male,12
0.0005886805403201,"['190416_106_LG4000/2019-106-013-iris-right-cross-lg4000-3.png', '190416_106_LG4000/2019-106-013-iris-right-direct-lg4000-3.png']",190416_106_LG4000/2019-106-013-iris-right-cross-lg4000-3.png,live,"['cross', 'direct']",Male,12
0.0097846241953078,"['190416_106_LG4000/2019-106-013-iris-right-cross-lg4000-4.png', '190416_106_LG4000/2019-106-013-iris-right-direct-lg4000-4.png']",190416_106_LG4000/2019-106-013-iris-right-cross-lg4000-4.png,live,"['cross', 'direct']",Male,12
0.1041512191698265,"['190416_106_LG4000/2019-106-016-iris-left-cross-lg4000-0.png', '190416_106_LG4000/2019-106-016-iris-left-direct-lg4000-0.png']",190416_106_LG4000/2019-106-016-iris-left-cross-lg4000-0.png,fake,"['cross', 'direct']",Female,13
0.102306826788558,"['190416_106_LG4000/2019-106-016-iris-left-cross-lg4000-1.png', '190416_106_LG4000/2019-106-016-iris-left-direct-lg4000-1.png']",190416_106_LG4000/2019-106-016-iris-left-cross-lg4000-1.png,fake,"['cross', 'direct']",Female,13
0.1020536987238996,"['190416_106_LG4000/2019-106-016-iris-left-cross-lg4000-2.png', '190416_106_LG4000/2019-106-016-iris-left-direct-lg4000-2.png']",190416_106_LG4000/2019-106-016-iris-left-cross-lg4000-2.png,fake,"['cross', 'direct']",Female,13
0.1023910888067797,"['190416_106_LG4000/2019-106-016-iris-left-cross-lg4000-3.png', '190416_106_LG4000/2019-106-016-iris-left-direct-lg4000-3.png']",190416_106_LG4000/2019-106-016-iris-left-cross-lg4000-3.png,fake,"['cross', 'direct']",Female,13
0.1054819473630586,"['190416_106_LG4000/2019-106-016-iris-left-cross-lg4000-4.png', '190416_106_LG4000/2019-106-016-iris-left-direct-lg4000-4.png']",190416_106_LG4000/2019-106-016-iris-left-cross-lg4000-4.png,fake,"['cross', 'direct']",Female,13
0.079729497166341,"['190416_106_LG4000/2019-106-016-iris-right-cross-lg4000-0.png', '190416_106_LG4000/2019-106-016-iris-right-direct-lg4000-0.png']",190416_106_LG4000/2019-106-016-iris-right-cross-lg4000-0.png,fake,"['cross', 'direct']",Female,13
0.0733423780939341,"['190416_106_LG4000/2019-106-016-iris-right-cross-lg4000-1.png', '190416_106_LG4000/2019-106-016-iris-right-direct-lg4000-1.png']",190416_106_LG4000/2019-106-016-iris-right-cross-lg4000-1.png,fake,"['cross', 'direct']",Female,13
0.0726257337484615,"['190416_106_LG4000/2019-106-016-iris-right-cross-lg4000-2.png', '190416_106_LG4000/2019-106-016-iris-right-direct-lg4000-2.png']",190416_106_LG4000/2019-106-016-iris-right-cross-lg4000-2.png,fake,"['cross', 'direct']",Female,13
0.088582415105445,"['190416_106_LG4000/2019-106-016-iris-right-cross-lg4000-3.png', '190416_106_LG4000/2019-106-016-iris-right-direct-lg4000-3.png']",190416_106_LG4000/2019-106-016-iris-right-cross-lg4000-3.png,fake,"['cross', 'direct']",Female,13
0.0883767698817112,"['190416_106_LG4000/2019-106-016-iris-right-cross-lg4000-4.png', '190416_106_LG4000/2019-106-016-iris-right-direct-lg4000-4.png']",190416_106_LG4000/2019-106-016-iris-right-cross-lg4000-4.png,fake,"['cross', 'direct']",Female,13
0.0178501041550477,"['190416_106_LG4000/2019-106-015-iris-left-cross-lg4000-0.png', '190416_106_LG4000/2019-106-015-iris-left-direct-lg4000-0.png']",190416_106_LG4000/2019-106-015-iris-left-cross-lg4000-0.png,live,"['cross', 'direct']",Female,13
0.0302378373893855,"['190416_106_LG4000/2019-106-015-iris-left-cross-lg4000-1.png', '190416_106_LG4000/2019-106-015-iris-left-direct-lg4000-1.png']",190416_106_LG4000/2019-106-015-iris-left-cross-lg4000-1.png,live,"['cross', 'direct']",Female,13
0.0322393162562328,"['190416_106_LG4000/2019-106-015-iris-left-cross-lg4000-2.png', '190416_106_LG4000/2019-106-015-iris-left-direct-lg4000-2.png']",190416_106_LG4000/2019-106-015-iris-left-cross-lg4000-2.png,live,"['cross', 'direct']",Female,13
0.0325118216869435,"['190416_106_LG4000/2019-106-015-iris-left-cross-lg4000-3.png', '190416_106_LG4000/2019-106-015-iris-left-direct-lg4000-3.png']",190416_106_LG4000/2019-106-015-iris-left-cross-lg4000-3.png,live,"['cross', 'direct']",Female,13
