gender,contacts,contacteye,contactcosmeticeye,subject_id,eye,contacts_brand,contacts_color,sensor,image_location,is_bona_fide
Female,No,Null,Null,61,Right,none,none,LG4000,'/ND3DIris/190429_119_LG4000/2019-119-003-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,61,Right,none,none,LG4000,'/ND3DIris/190429_119_LG4000/2019-119-003-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,61,Right,none,none,LG4000,'/ND3DIris/190429_119_LG4000/2019-119-003-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,61,Right,none,none,LG4000,'/ND3DIris/190429_119_LG4000/2019-119-003-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,61,Right,none,none,LG4000,'/ND3DIris/190429_119_LG4000/2019-119-003-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,61,Right,none,none,LG4000,'/ND3DIris/190429_119_LG4000/2019-119-003-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,30,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-015-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,30,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-015-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,30,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-015-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,30,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-015-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,30,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-015-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,30,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-015-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,32,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-019-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,32,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-019-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,32,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-019-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,32,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-019-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,32,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-019-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,32,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-019-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,82,Right,none,none,LG4000,'/ND3DIris/190514_134_LG4000/2019-134-001-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,82,Right,none,none,LG4000,'/ND3DIris/190514_134_LG4000/2019-134-001-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,82,Right,none,none,LG4000,'/ND3DIris/190514_134_LG4000/2019-134-001-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,82,Right,none,none,LG4000,'/ND3DIris/190514_134_LG4000/2019-134-001-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,82,Right,none,none,LG4000,'/ND3DIris/190514_134_LG4000/2019-134-001-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,82,Right,none,none,LG4000,'/ND3DIris/190514_134_LG4000/2019-134-001-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,5,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-003-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,5,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-003-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,5,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-003-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,5,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-003-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,5,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-003-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,5,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-003-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,42,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-007-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,42,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-007-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,42,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-007-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,42,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-007-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,42,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-007-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,42,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-007-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,2,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-005-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,2,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-005-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,2,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-005-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,2,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-005-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,2,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-005-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,2,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-005-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,17,Right,none,none,LG4000,'/ND3DIris/190417_107_LG4000/2019-107-007-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,17,Right,none,none,LG4000,'/ND3DIris/190417_107_LG4000/2019-107-007-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,17,Right,none,none,LG4000,'/ND3DIris/190417_107_LG4000/2019-107-007-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,17,Right,none,none,LG4000,'/ND3DIris/190417_107_LG4000/2019-107-007-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,17,Right,none,none,LG4000,'/ND3DIris/190417_107_LG4000/2019-107-007-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,17,Right,none,none,LG4000,'/ND3DIris/190417_107_LG4000/2019-107-007-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,52,Right,none,none,LG4000,'/ND3DIris/190425_115_LG4000/2019-115-001-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,52,Right,none,none,LG4000,'/ND3DIris/190425_115_LG4000/2019-115-001-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,52,Right,none,none,LG4000,'/ND3DIris/190425_115_LG4000/2019-115-001-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,52,Right,none,none,LG4000,'/ND3DIris/190425_115_LG4000/2019-115-001-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,52,Right,none,none,LG4000,'/ND3DIris/190425_115_LG4000/2019-115-001-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,52,Right,none,none,LG4000,'/ND3DIris/190425_115_LG4000/2019-115-001-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-direct-lg4000-3.png',True
Male,No,Null,Null,53,Right,none,none,AD100,'/ND3DIris/190425_115_AD100/2019_115_003_Right_R1_4.png',True
Male,No,Null,Null,53,Right,none,none,AD100,'/ND3DIris/190425_115_AD100/2019_115_003_Right_L2_0.png',True
Male,No,Null,Null,53,Right,none,none,AD100,'/ND3DIris/190425_115_AD100/2019_115_003_Right_L1_2.png',True
Male,No,Null,Null,53,Right,none,none,AD100,'/ND3DIris/190425_115_AD100/2019_115_003_Right_L2_4.png',True
Male,No,Null,Null,53,Right,none,none,AD100,'/ND3DIris/190425_115_AD100/2019_115_003_Right_R1_1.png',True
Male,No,Null,Null,53,Right,none,none,AD100,'/ND3DIris/190425_115_AD100/2019_115_003_Right_R1_3.png',True
Male,No,Null,Null,65,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_005_Right_L1_2.png',True
Male,No,Null,Null,65,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_005_Right_L2_4.png',True
Male,No,Null,Null,65,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_005_Right_R1_2.png',True
Male,No,Null,Null,65,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_005_Right_R1_3.png',True
Male,No,Null,Null,65,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_005_Right_L2_1.png',True
Male,No,Null,Null,65,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_005_Right_L1_4.png',True
Male,No,Null,Null,22,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_017_Right_L2_1.png',True
Male,No,Null,Null,22,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_017_Right_R1_2.png',True
Male,No,Null,Null,22,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_017_Right_L1_4.png',True
Male,No,Null,Null,22,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_017_Right_L1_3.png',True
Male,No,Null,Null,22,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_017_Right_R1_1.png',True
Male,No,Null,Null,22,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_017_Right_R1_3.png',True
Male,No,Null,Null,64,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_003_Right_L2_2.png',True
Male,No,Null,Null,64,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_003_Right_L1_2.png',True
Male,No,Null,Null,64,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_003_Right_L2_3.png',True
Male,No,Null,Null,64,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_003_Right_R1_3.png',True
Male,No,Null,Null,64,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_003_Right_R1_1.png',True
Male,No,Null,Null,64,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_003_Right_L2_4.png',True
Male,No,Null,Null,19,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_011_Right_L1_2.png',True
Male,No,Null,Null,19,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_011_Right_L1_1.png',True
Male,No,Null,Null,19,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_011_Right_L2_1.png',True
Male,No,Null,Null,19,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_011_Right_L2_3.png',True
Male,No,Null,Null,19,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_011_Right_R1_2.png',True
Male,No,Null,Null,19,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_011_Right_L1_4.png',True
Male,No,Null,Null,50,Right,none,none,AD100,'/ND3DIris/190424_114_AD100/2019_114_003_Right_L2_0.png',True
Male,No,Null,Null,50,Right,none,none,AD100,'/ND3DIris/190424_114_AD100/2019_114_003_Right_L1_1.png',True
Male,No,Null,Null,50,Right,none,none,AD100,'/ND3DIris/190424_114_AD100/2019_114_003_Right_L2_3.png',True
Male,No,Null,Null,50,Right,none,none,AD100,'/ND3DIris/190424_114_AD100/2019_114_003_Right_L1_2.png',True
Male,No,Null,Null,50,Right,none,none,AD100,'/ND3DIris/190424_114_AD100/2019_114_003_Right_R1_3.png',True
Male,No,Null,Null,50,Right,none,none,AD100,'/ND3DIris/190424_114_AD100/2019_114_003_Right_L2_4.png',True
Male,No,Null,Null,63,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_001_Right_L2_4.png',True
Male,No,Null,Null,63,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_001_Right_L1_0.png',True
Male,No,Null,Null,63,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_001_Right_L1_1.png',True
Male,No,Null,Null,63,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_001_Right_L1_4.png',True
Male,No,Null,Null,63,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_001_Right_R1_4.png',True
Male,No,Null,Null,63,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_001_Right_R1_0.png',True
Male,No,Null,Null,12,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_013_Right_L2_0.png',True
Male,No,Null,Null,12,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_013_Right_L2_2.png',True
Male,No,Null,Null,12,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_013_Right_R1_4.png',True
Male,No,Null,Null,12,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_013_Right_R1_2.png',True
Male,No,Null,Null,12,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_013_Right_L1_0.png',True
Male,No,Null,Null,12,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_013_Right_L1_4.png',True
Male,No,Null,Null,84,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_001_Right_L1_2.png',True
Male,No,Null,Null,84,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_001_Right_L2_2.png',True
Male,No,Null,Null,84,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_001_Right_R1_1.png',True
Male,No,Null,Null,84,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_001_Right_R1_0.png',True
Male,No,Null,Null,84,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_001_Right_L1_0.png',True
Male,No,Null,Null,84,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_001_Right_R1_3.png',True
Male,No,Null,Null,24,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_003_Right_R1_1.png',True
Male,No,Null,Null,24,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_003_Right_L2_2.png',True
Male,No,Null,Null,24,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_003_Right_L1_4.png',True
Male,No,Null,Null,24,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_003_Right_L2_4.png',True
Male,No,Null,Null,24,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_003_Right_L2_0.png',True
Male,No,Null,Null,24,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_003_Right_R1_4.png',True
Male,No,Null,Null,26,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_007_Right_R1_3.png',True
Male,No,Null,Null,26,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_007_Right_L1_3.png',True
Male,No,Null,Null,26,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_007_Right_L1_4.png',True
Male,No,Null,Null,26,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_007_Right_L1_0.png',True
Male,No,Null,Null,26,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_007_Right_L2_3.png',True
Male,No,Null,Null,26,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_007_Right_L2_2.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_L2_3.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_L1_0.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_R1_0.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_R1_2.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_L2_0.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_L1_4.png',True
