gender,contacts,contacteye,contactcosmeticeye,subject_id,eye,contacts_brand,contacts_color,sensor,image_location,is_bona_fide
Female,No,Null,Null,82,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_001_Right_L2_1.png',True
Female,No,Null,Null,82,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_001_Right_L1_3.png',True
Female,No,Null,Null,82,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_001_Right_L1_0.png',True
Female,No,Null,Null,82,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_001_Right_L2_0.png',True
Female,No,Null,Null,82,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_001_Right_L2_4.png',True
Female,No,Null,Null,82,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_001_Right_L2_3.png',True
Female,No,Null,Null,79,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_009_Right_L1_0.png',True
Female,No,Null,Null,79,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_009_Right_R1_0.png',True
Female,No,Null,Null,79,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_009_Right_L2_2.png',True
Female,No,Null,Null,79,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_009_Right_L1_2.png',True
Female,No,Null,Null,79,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_009_Right_L2_4.png',True
Female,No,Null,Null,79,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_009_Right_L1_3.png',True
Female,No,Null,Null,5,Right,none,none,AD100,'/ND3DIris/190415_105_AD100/2019_105_003_Right_R1_4.png',True
Female,No,Null,Null,5,Right,none,none,AD100,'/ND3DIris/190415_105_AD100/2019_105_003_Right_L1_3.png',True
Female,No,Null,Null,5,Right,none,none,AD100,'/ND3DIris/190415_105_AD100/2019_105_003_Right_L2_1.png',True
Female,No,Null,Null,5,Right,none,none,AD100,'/ND3DIris/190415_105_AD100/2019_105_003_Right_L1_0.png',True
Female,No,Null,Null,5,Right,none,none,AD100,'/ND3DIris/190415_105_AD100/2019_105_003_Right_L2_2.png',True
Female,No,Null,Null,5,Right,none,none,AD100,'/ND3DIris/190415_105_AD100/2019_105_003_Right_R1_3.png',True
Female,No,Null,Null,8,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-005-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,8,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-005-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,8,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-005-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,8,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-005-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,8,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-005-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,8,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-005-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,48,Right,none,none,LG4000,'/ND3DIris/190423_113_LG4000/2019-113-009-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,48,Right,none,none,LG4000,'/ND3DIris/190423_113_LG4000/2019-113-009-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,48,Right,none,none,LG4000,'/ND3DIris/190423_113_LG4000/2019-113-009-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,48,Right,none,none,LG4000,'/ND3DIris/190423_113_LG4000/2019-113-009-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,48,Right,none,none,LG4000,'/ND3DIris/190423_113_LG4000/2019-113-009-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,48,Right,none,none,LG4000,'/ND3DIris/190423_113_LG4000/2019-113-009-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,2,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-005-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,2,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-005-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,2,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-005-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,2,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-005-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,2,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-005-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,2,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-005-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,58,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-005-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,58,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-005-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,58,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-005-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,58,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-005-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,58,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-005-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,58,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-005-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,56,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-001-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,56,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-001-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,56,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-001-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,56,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-001-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,56,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-001-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,56,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-001-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,78,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-007-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,78,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-007-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,78,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-007-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,78,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-007-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,78,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-007-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,78,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-007-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,66,Right,none,none,LG4000,'/ND3DIris/190430_120_LG4000/2019-120-007-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,66,Right,none,none,LG4000,'/ND3DIris/190430_120_LG4000/2019-120-007-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,66,Right,none,none,LG4000,'/ND3DIris/190430_120_LG4000/2019-120-007-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,66,Right,none,none,LG4000,'/ND3DIris/190430_120_LG4000/2019-120-007-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,66,Right,none,none,LG4000,'/ND3DIris/190430_120_LG4000/2019-120-007-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,66,Right,none,none,LG4000,'/ND3DIris/190430_120_LG4000/2019-120-007-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,86,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-005-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,86,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-005-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,86,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-005-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,86,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-005-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,86,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-005-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,86,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-005-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,28,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-011-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,28,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-011-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,28,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-011-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,28,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-011-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,28,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-011-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,28,Right,none,none,LG4000,'/ND3DIris/190418_108_LG4000/2019-108-011-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,57,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-003-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,57,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-003-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,57,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-003-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,57,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-003-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,57,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-003-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,57,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-003-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,62,Right,none,none,LG4000,'/ND3DIris/190429_119_LG4000/2019-119-005-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,62,Right,none,none,LG4000,'/ND3DIris/190429_119_LG4000/2019-119-005-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,62,Right,none,none,LG4000,'/ND3DIris/190429_119_LG4000/2019-119-005-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,62,Right,none,none,LG4000,'/ND3DIris/190429_119_LG4000/2019-119-005-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,62,Right,none,none,LG4000,'/ND3DIris/190429_119_LG4000/2019-119-005-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,62,Right,none,none,LG4000,'/ND3DIris/190429_119_LG4000/2019-119-005-iris-right-cross-lg4000-0.png',True
Male,No,Null,Null,3,Right,none,none,AD100,'/ND3DIris/190412_102_AD100/2019_102_007_Right_R1_4.png',True
Male,No,Null,Null,3,Right,none,none,AD100,'/ND3DIris/190412_102_AD100/2019_102_007_Right_L2_3.png',True
Male,No,Null,Null,3,Right,none,none,AD100,'/ND3DIris/190412_102_AD100/2019_102_007_Right_R1_3.png',True
Male,No,Null,Null,3,Right,none,none,AD100,'/ND3DIris/190412_102_AD100/2019_102_007_Right_L2_1.png',True
Male,No,Null,Null,3,Right,none,none,AD100,'/ND3DIris/190412_102_AD100/2019_102_007_Right_L1_2.png',True
Male,No,Null,Null,3,Right,none,none,AD100,'/ND3DIris/190412_102_AD100/2019_102_007_Right_L1_0.png',True
Male,No,Null,Null,22,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_017_Right_L2_1.png',True
Male,No,Null,Null,22,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_017_Right_R1_0.png',True
Male,No,Null,Null,22,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_017_Right_L1_4.png',True
Male,No,Null,Null,22,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_017_Right_L2_0.png',True
Male,No,Null,Null,22,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_017_Right_L1_2.png',True
Male,No,Null,Null,22,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_017_Right_L2_2.png',True
Male,No,Null,Null,70,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_003_Right_R1_3.png',True
Male,No,Null,Null,70,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_003_Right_L2_2.png',True
Male,No,Null,Null,70,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_003_Right_L1_1.png',True
Male,No,Null,Null,70,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_003_Right_L1_4.png',True
Male,No,Null,Null,70,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_003_Right_L2_1.png',True
Male,No,Null,Null,70,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_003_Right_L1_2.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_R1_4.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_L2_3.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_L1_2.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_L1_1.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_L1_3.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_L2_1.png',True
Male,No,Null,Null,69,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_001_Right_L2_0.png',True
Male,No,Null,Null,69,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_001_Right_R1_2.png',True
Male,No,Null,Null,69,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_001_Right_L2_3.png',True
Male,No,Null,Null,69,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_001_Right_L1_2.png',True
Male,No,Null,Null,69,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_001_Right_R1_1.png',True
Male,No,Null,Null,69,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_001_Right_L2_1.png',True
Male,No,Null,Null,34,Right,none,none,AD100,'/ND3DIris/190419_109_AD100/2019_109_003_Right_R1_4.png',True
Male,No,Null,Null,34,Right,none,none,AD100,'/ND3DIris/190419_109_AD100/2019_109_003_Right_L2_0.png',True
Male,No,Null,Null,34,Right,none,none,AD100,'/ND3DIris/190419_109_AD100/2019_109_003_Right_R1_2.png',True
Male,No,Null,Null,34,Right,none,none,AD100,'/ND3DIris/190419_109_AD100/2019_109_003_Right_L2_3.png',True
Male,No,Null,Null,34,Right,none,none,AD100,'/ND3DIris/190419_109_AD100/2019_109_003_Right_R1_3.png',True
Male,No,Null,Null,34,Right,none,none,AD100,'/ND3DIris/190419_109_AD100/2019_109_003_Right_L1_0.png',True
Male,No,Null,Null,45,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_003_Right_L1_3.png',True
Male,No,Null,Null,45,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_003_Right_L1_2.png',True
Male,No,Null,Null,45,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_003_Right_L2_3.png',True
Male,No,Null,Null,45,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_003_Right_R1_3.png',True
Male,No,Null,Null,45,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_003_Right_R1_0.png',True
Male,No,Null,Null,45,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_003_Right_L1_0.png',True
Male,No,Null,Null,39,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_001_Right_L1_2.png',True
Male,No,Null,Null,39,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_001_Right_L2_3.png',True
Male,No,Null,Null,39,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_001_Right_R1_2.png',True
Male,No,Null,Null,39,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_001_Right_L2_1.png',True
Male,No,Null,Null,39,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_001_Right_L1_0.png',True
Male,No,Null,Null,39,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_001_Right_L1_1.png',True
Male,No,Null,Null,55,Right,none,none,AD100,'/ND3DIris/190425_115_AD100/2019_115_007_Right_L1_0.png',True
Male,No,Null,Null,55,Right,none,none,AD100,'/ND3DIris/190425_115_AD100/2019_115_007_Right_R1_3.png',True
Male,No,Null,Null,55,Right,none,none,AD100,'/ND3DIris/190425_115_AD100/2019_115_007_Right_R1_1.png',True
Male,No,Null,Null,55,Right,none,none,AD100,'/ND3DIris/190425_115_AD100/2019_115_007_Right_L2_0.png',True
Male,No,Null,Null,55,Right,none,none,AD100,'/ND3DIris/190425_115_AD100/2019_115_007_Right_R1_4.png',True
Male,No,Null,Null,55,Right,none,none,AD100,'/ND3DIris/190425_115_AD100/2019_115_007_Right_L1_1.png',True
Male,No,Null,Null,18,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_009_Right_R1_2.png',True
Male,No,Null,Null,18,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_009_Right_L1_0.png',True
Male,No,Null,Null,18,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_009_Right_L2_2.png',True
Male,No,Null,Null,18,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_009_Right_R1_1.png',True
Male,No,Null,Null,18,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_009_Right_L1_4.png',True
Male,No,Null,Null,18,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_009_Right_L2_0.png',True
Male,No,Null,Null,23,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_001_Right_L2_4.png',True
Male,No,Null,Null,23,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_001_Right_L1_0.png',True
Male,No,Null,Null,23,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_001_Right_R1_2.png',True
Male,No,Null,Null,23,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_001_Right_L2_1.png',True
Male,No,Null,Null,23,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_001_Right_L2_3.png',True
Male,No,Null,Null,23,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_001_Right_L2_2.png',True
Male,No,Null,Null,7,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_003_Right_R1_4.png',True
Male,No,Null,Null,7,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_003_Right_L1_3.png',True
Male,No,Null,Null,7,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_003_Right_L2_2.png',True
Male,No,Null,Null,7,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_003_Right_L2_3.png',True
Male,No,Null,Null,7,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_003_Right_L2_4.png',True
Male,No,Null,Null,7,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_003_Right_L1_2.png',True
