gender,contacts,contacteye,contactcosmeticeye,subject_id,eye,contacts_brand,contacts_color,sensor,image_location,is_bona_fide
Female,No,Null,Null,85,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_003_Right_L2_2.png',True
Female,No,Null,Null,85,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_003_Right_L1_3.png',True
Female,No,Null,Null,85,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_003_Right_L1_1.png',True
Female,No,Null,Null,85,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_003_Right_R1_3.png',True
Female,No,Null,Null,85,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_003_Right_L2_4.png',True
Female,No,Null,Null,48,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_009_Right_L1_3.png',True
Female,No,Null,Null,48,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_009_Right_R1_1.png',True
Female,No,Null,Null,48,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_009_Right_L1_1.png',True
Female,No,Null,Null,48,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_009_Right_L2_1.png',True
Female,No,Null,Null,48,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_009_Right_L1_4.png',True
Female,No,Null,Null,48,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_009_Right_R1_3.png',True
Female,No,Null,Null,25,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_005_Right_L1_2.png',True
Female,No,Null,Null,25,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_005_Right_L2_1.png',True
Female,No,Null,Null,25,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_005_Right_L1_3.png',True
Female,No,Null,Null,25,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_005_Right_L2_2.png',True
Female,No,Null,Null,25,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_005_Right_L1_0.png',True
Female,No,Null,Null,25,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_005_Right_L1_1.png',True
Female,No,Null,Null,33,Right,none,none,AD100,'/ND3DIris/190419_109_AD100/2019_109_001_Right_L2_2.png',True
Female,No,Null,Null,33,Right,none,none,AD100,'/ND3DIris/190419_109_AD100/2019_109_001_Right_R1_0.png',True
Female,No,Null,Null,33,Right,none,none,AD100,'/ND3DIris/190419_109_AD100/2019_109_001_Right_L1_4.png',True
Female,No,Null,Null,33,Right,none,none,AD100,'/ND3DIris/190419_109_AD100/2019_109_001_Right_R1_1.png',True
Female,No,Null,Null,33,Right,none,none,AD100,'/ND3DIris/190419_109_AD100/2019_109_001_Right_L2_0.png',True
Female,No,Null,Null,33,Right,none,none,AD100,'/ND3DIris/190419_109_AD100/2019_109_001_Right_L2_1.png',True
Female,No,Null,Null,81,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_013_Right_L1_2.png',True
Female,No,Null,Null,81,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_013_Right_R1_4.png',True
Female,No,Null,Null,81,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_013_Right_R1_0.png',True
Female,No,Null,Null,81,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_013_Right_L2_4.png',True
Female,No,Null,Null,81,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_013_Right_L1_4.png',True
Female,No,Null,Null,81,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_013_Right_L1_3.png',True
Female,No,Null,Null,10,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_009_Right_L1_4.png',True
Female,No,Null,Null,10,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_009_Right_L1_0.png',True
Female,No,Null,Null,10,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_009_Right_L2_4.png',True
Female,No,Null,Null,10,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_009_Right_R1_2.png',True
Female,No,Null,Null,10,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_009_Right_L1_2.png',True
Female,No,Null,Null,10,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_009_Right_R1_4.png',True
Female,No,Null,Null,74,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_007_Right_R1_0.png',True
Female,No,Null,Null,74,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_007_Right_R1_4.png',True
Female,No,Null,Null,74,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_007_Right_R1_2.png',True
Female,No,Null,Null,74,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_007_Right_L1_3.png',True
Female,No,Null,Null,74,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_007_Right_L1_0.png',True
Female,No,Null,Null,74,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_007_Right_L2_0.png',True
Female,No,Null,Null,20,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_013_Right_L2_2.png',True
Female,No,Null,Null,20,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_013_Right_R1_4.png',True
Female,No,Null,Null,20,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_013_Right_R1_3.png',True
Female,No,Null,Null,20,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_013_Right_L2_0.png',True
Female,No,Null,Null,20,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_013_Right_L1_1.png',True
Female,No,Null,Null,20,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_013_Right_L1_2.png',True
Female,No,Null,Null,80,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-011-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,80,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-011-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,80,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-011-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,80,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-011-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,80,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-011-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,80,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-011-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,66,Right,none,none,LG4000,'/ND3DIris/190430_120_LG4000/2019-120-007-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,66,Right,none,none,LG4000,'/ND3DIris/190430_120_LG4000/2019-120-007-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,66,Right,none,none,LG4000,'/ND3DIris/190430_120_LG4000/2019-120-007-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,66,Right,none,none,LG4000,'/ND3DIris/190430_120_LG4000/2019-120-007-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,66,Right,none,none,LG4000,'/ND3DIris/190430_120_LG4000/2019-120-007-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,66,Right,none,none,LG4000,'/ND3DIris/190430_120_LG4000/2019-120-007-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,74,Right,none,none,LG4000,'/ND3DIris/190509_129_LG4000/2019-129-007-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,74,Right,none,none,LG4000,'/ND3DIris/190509_129_LG4000/2019-129-007-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,74,Right,none,none,LG4000,'/ND3DIris/190509_129_LG4000/2019-129-007-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,74,Right,none,none,LG4000,'/ND3DIris/190509_129_LG4000/2019-129-007-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,74,Right,none,none,LG4000,'/ND3DIris/190509_129_LG4000/2019-129-007-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,74,Right,none,none,LG4000,'/ND3DIris/190509_129_LG4000/2019-129-007-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,40,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-003-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,40,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-003-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,40,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-003-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,40,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-003-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,40,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-003-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,40,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-003-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,51,Right,none,none,LG4000,'/ND3DIris/190424_114_LG4000/2019-114-005-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,51,Right,none,none,LG4000,'/ND3DIris/190424_114_LG4000/2019-114-005-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,51,Right,none,none,LG4000,'/ND3DIris/190424_114_LG4000/2019-114-005-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,51,Right,none,none,LG4000,'/ND3DIris/190424_114_LG4000/2019-114-005-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,51,Right,none,none,LG4000,'/ND3DIris/190424_114_LG4000/2019-114-005-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,51,Right,none,none,LG4000,'/ND3DIris/190424_114_LG4000/2019-114-005-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,9,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-007-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,9,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-007-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,9,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-007-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,9,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-007-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,9,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-007-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,9,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-007-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,59,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-007-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,59,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-007-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,59,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-007-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,59,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-007-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,59,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-007-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,59,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-007-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,71,Right,none,none,LG4000,'/ND3DIris/190503_123_LG4000/2019-123-001-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,71,Right,none,none,LG4000,'/ND3DIris/190503_123_LG4000/2019-123-001-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,71,Right,none,none,LG4000,'/ND3DIris/190503_123_LG4000/2019-123-001-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,71,Right,none,none,LG4000,'/ND3DIris/190503_123_LG4000/2019-123-001-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,71,Right,none,none,LG4000,'/ND3DIris/190503_123_LG4000/2019-123-001-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,71,Right,none,none,LG4000,'/ND3DIris/190503_123_LG4000/2019-123-001-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-direct-lg4000-2.png',True
Male,No,Null,Null,0,Right,none,none,AD100,'/ND3DIris/190412_102_AD100/2019_102_001_Right_R1_2.png',True
Male,No,Null,Null,0,Right,none,none,AD100,'/ND3DIris/190412_102_AD100/2019_102_001_Right_L2_0.png',True
Male,No,Null,Null,0,Right,none,none,AD100,'/ND3DIris/190412_102_AD100/2019_102_001_Right_L2_3.png',True
Male,No,Null,Null,0,Right,none,none,AD100,'/ND3DIris/190412_102_AD100/2019_102_001_Right_L1_3.png',True
Male,No,Null,Null,0,Right,none,none,AD100,'/ND3DIris/190412_102_AD100/2019_102_001_Right_L1_2.png',True
Male,No,Null,Null,0,Right,none,none,AD100,'/ND3DIris/190412_102_AD100/2019_102_001_Right_L1_4.png',True
Male,No,Null,Null,19,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_011_Right_R1_3.png',True
Male,No,Null,Null,19,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_011_Right_L1_4.png',True
Male,No,Null,Null,19,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_011_Right_L1_1.png',True
Male,No,Null,Null,19,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_011_Right_L2_0.png',True
Male,No,Null,Null,19,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_011_Right_L2_1.png',True
Male,No,Null,Null,19,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_011_Right_L1_3.png',True
Male,No,Null,Null,45,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_003_Right_R1_0.png',True
Male,No,Null,Null,45,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_003_Right_L1_3.png',True
Male,No,Null,Null,45,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_003_Right_R1_3.png',True
Male,No,Null,Null,45,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_003_Right_R1_2.png',True
Male,No,Null,Null,45,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_003_Right_L2_3.png',True
Male,No,Null,Null,45,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_003_Right_L2_1.png',True
Male,No,Null,Null,83,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_003_Right_L2_0.png',True
Male,No,Null,Null,83,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_003_Right_L1_3.png',True
Male,No,Null,Null,83,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_003_Right_L1_2.png',True
Male,No,Null,Null,83,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_003_Right_L1_4.png',True
Male,No,Null,Null,83,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_003_Right_L2_1.png',True
Male,No,Null,Null,83,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_003_Right_L2_3.png',True
Male,No,Null,Null,69,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_001_Right_L2_0.png',True
Male,No,Null,Null,69,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_001_Right_R1_1.png',True
Male,No,Null,Null,69,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_001_Right_L1_1.png',True
Male,No,Null,Null,69,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_001_Right_L1_4.png',True
Male,No,Null,Null,69,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_001_Right_R1_3.png',True
Male,No,Null,Null,69,Right,none,none,AD100,'/ND3DIris/190502_122_AD100/2019_122_001_Right_L2_4.png',True
Male,No,Null,Null,65,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_005_Right_L2_1.png',True
Male,No,Null,Null,65,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_005_Right_L2_2.png',True
Male,No,Null,Null,65,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_005_Right_L1_2.png',True
Male,No,Null,Null,65,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_005_Right_R1_1.png',True
Male,No,Null,Null,65,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_005_Right_R1_3.png',True
Male,No,Null,Null,65,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_005_Right_R1_2.png',True
Male,No,Null,Null,23,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_001_Right_L2_4.png',True
Male,No,Null,Null,23,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_001_Right_L2_0.png',True
Male,No,Null,Null,23,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_001_Right_L2_2.png',True
Male,No,Null,Null,23,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_001_Right_L1_0.png',True
Male,No,Null,Null,23,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_001_Right_R1_0.png',True
Male,No,Null,Null,23,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_001_Right_L1_2.png',True
Male,No,Null,Null,12,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_013_Right_L2_2.png',True
Male,No,Null,Null,12,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_013_Right_L2_4.png',True
Male,No,Null,Null,12,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_013_Right_L1_3.png',True
Male,No,Null,Null,12,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_013_Right_R1_3.png',True
Male,No,Null,Null,12,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_013_Right_R1_4.png',True
Male,No,Null,Null,12,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_013_Right_R1_1.png',True
Male,No,Null,Null,31,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_017_Right_R1_0.png',True
Male,No,Null,Null,31,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_017_Right_L2_2.png',True
Male,No,Null,Null,31,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_017_Right_L1_1.png',True
Male,No,Null,Null,31,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_017_Right_R1_4.png',True
Male,No,Null,Null,31,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_017_Right_L1_2.png',True
Male,No,Null,Null,31,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_017_Right_L1_3.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_L2_0.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_L2_2.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_L1_4.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_L2_4.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_R1_0.png',True
Male,No,Null,Null,14,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_001_Right_R1_2.png',True
Male,No,Null,Null,11,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_011_Right_L1_1.png',True
Male,No,Null,Null,11,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_011_Right_L2_0.png',True
Male,No,Null,Null,11,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_011_Right_L2_2.png',True
Male,No,Null,Null,11,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_011_Right_L1_4.png',True
Male,No,Null,Null,11,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_011_Right_L1_0.png',True
Male,No,Null,Null,11,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_011_Right_L1_2.png',True
Male,No,Null,Null,84,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_001_Right_L1_3.png',True
Male,No,Null,Null,84,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_001_Right_R1_3.png',True
Male,No,Null,Null,84,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_001_Right_L2_0.png',True
Male,No,Null,Null,84,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_001_Right_L1_2.png',True
Male,No,Null,Null,84,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_001_Right_L1_0.png',True
Male,No,Null,Null,84,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_001_Right_L2_3.png',True
