gender,contacts,contacteye,contactcosmeticeye,file,subject_id,eye,contacts_brand,contacts_color,sensor,image_location,is_bona_fide
Female,No,Null,Null,190516_136_LG4000/2019-136-003-iris-right-cross-lg4000-4.png,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,190516_136_LG4000/2019-136-003-iris-right-cross-lg4000-2.png,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,190516_136_LG4000/2019-136-003-iris-right-cross-lg4000-0.png,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,190516_136_LG4000/2019-136-003-iris-right-direct-lg4000-0.png,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,190516_136_LG4000/2019-136-003-iris-right-direct-lg4000-4.png,85,Right,none,none,LG4000,'/ND3DIris/190516_136_LG4000/2019-136-003-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,190422_112_LG4000/2019-112-003-iris-right-cross-lg4000-3.png,40,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-003-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,190422_112_LG4000/2019-112-003-iris-right-cross-lg4000-2.png,40,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-003-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,190422_112_LG4000/2019-112-003-iris-right-cross-lg4000-4.png,40,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-003-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,190422_112_LG4000/2019-112-003-iris-right-cross-lg4000-0.png,40,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-003-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,190422_112_LG4000/2019-112-003-iris-right-direct-lg4000-1.png,40,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-003-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,190422_112_LG4000/2019-112-003-iris-right-direct-lg4000-0.png,40,Right,none,none,LG4000,'/ND3DIris/190422_112_LG4000/2019-112-003-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,190412_102_LG4000/2019-102-003-iris-right-cross-lg4000-0.png,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-4.png,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,190412_102_LG4000/2019-102-003-iris-right-cross-lg4000-2.png,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-0.png,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-1.png,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-2.png,1,Right,none,none,LG4000,'/ND3DIris/190412_102_LG4000/2019-102-003-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,190424_114_LG4000/2019-114-005-iris-right-direct-lg4000-0.png,51,Right,none,none,LG4000,'/ND3DIris/190424_114_LG4000/2019-114-005-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,190424_114_LG4000/2019-114-005-iris-right-cross-lg4000-0.png,51,Right,none,none,LG4000,'/ND3DIris/190424_114_LG4000/2019-114-005-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,190424_114_LG4000/2019-114-005-iris-right-direct-lg4000-1.png,51,Right,none,none,LG4000,'/ND3DIris/190424_114_LG4000/2019-114-005-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,190424_114_LG4000/2019-114-005-iris-right-direct-lg4000-2.png,51,Right,none,none,LG4000,'/ND3DIris/190424_114_LG4000/2019-114-005-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,190424_114_LG4000/2019-114-005-iris-right-cross-lg4000-1.png,51,Right,none,none,LG4000,'/ND3DIris/190424_114_LG4000/2019-114-005-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,190424_114_LG4000/2019-114-005-iris-right-cross-lg4000-3.png,51,Right,none,none,LG4000,'/ND3DIris/190424_114_LG4000/2019-114-005-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,190416_106_LG4000/2019-106-007-iris-right-direct-lg4000-3.png,9,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-007-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,190416_106_LG4000/2019-106-007-iris-right-direct-lg4000-4.png,9,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-007-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,190416_106_LG4000/2019-106-007-iris-right-cross-lg4000-3.png,9,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-007-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,190416_106_LG4000/2019-106-007-iris-right-direct-lg4000-1.png,9,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-007-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,190416_106_LG4000/2019-106-007-iris-right-cross-lg4000-2.png,9,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-007-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,190416_106_LG4000/2019-106-007-iris-right-cross-lg4000-4.png,9,Right,none,none,LG4000,'/ND3DIris/190416_106_LG4000/2019-106-007-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-4.png,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,190415_105_LG4000/2019-105-001-iris-right-cross-lg4000-2.png,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-0.png,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-2.png,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,190415_105_LG4000/2019-105-001-iris-right-cross-lg4000-0.png,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-3.png,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,190426_116_LG4000/2019-116-007-iris-right-cross-lg4000-4.png,59,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-007-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,190426_116_LG4000/2019-116-007-iris-right-direct-lg4000-2.png,59,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-007-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,190426_116_LG4000/2019-116-007-iris-right-cross-lg4000-0.png,59,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-007-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,190426_116_LG4000/2019-116-007-iris-right-direct-lg4000-3.png,59,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-007-iris-right-direct-lg4000-3.png',True
Female,No,Null,Null,190426_116_LG4000/2019-116-007-iris-right-cross-lg4000-1.png,59,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-007-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,190426_116_LG4000/2019-116-007-iris-right-cross-lg4000-2.png,59,Right,none,none,LG4000,'/ND3DIris/190426_116_LG4000/2019-116-007-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,190503_123_LG4000/2019-123-001-iris-right-direct-lg4000-2.png,71,Right,none,none,LG4000,'/ND3DIris/190503_123_LG4000/2019-123-001-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,190503_123_LG4000/2019-123-001-iris-right-cross-lg4000-1.png,71,Right,none,none,LG4000,'/ND3DIris/190503_123_LG4000/2019-123-001-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,190503_123_LG4000/2019-123-001-iris-right-cross-lg4000-2.png,71,Right,none,none,LG4000,'/ND3DIris/190503_123_LG4000/2019-123-001-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,190503_123_LG4000/2019-123-001-iris-right-direct-lg4000-1.png,71,Right,none,none,LG4000,'/ND3DIris/190503_123_LG4000/2019-123-001-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,190503_123_LG4000/2019-123-001-iris-right-cross-lg4000-0.png,71,Right,none,none,LG4000,'/ND3DIris/190503_123_LG4000/2019-123-001-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,190503_123_LG4000/2019-123-001-iris-right-direct-lg4000-0.png,71,Right,none,none,LG4000,'/ND3DIris/190503_123_LG4000/2019-123-001-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,190510_130_LG4000/2019-130-003-iris-right-direct-lg4000-1.png,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-direct-lg4000-1.png',True
Female,No,Null,Null,190510_130_LG4000/2019-130-003-iris-right-cross-lg4000-2.png,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,190510_130_LG4000/2019-130-003-iris-right-direct-lg4000-4.png,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,190510_130_LG4000/2019-130-003-iris-right-cross-lg4000-1.png,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-cross-lg4000-1.png',True
Female,No,Null,Null,190510_130_LG4000/2019-130-003-iris-right-cross-lg4000-4.png,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-cross-lg4000-4.png',True
Female,No,Null,Null,190510_130_LG4000/2019-130-003-iris-right-direct-lg4000-2.png,76,Right,none,none,LG4000,'/ND3DIris/190510_130_LG4000/2019-130-003-iris-right-direct-lg4000-2.png',True
Male,No,Null,Null,190412_102_AD100/2019_102_001_Right_R1_2.png,0,Right,none,none,AD100,'/ND3DIris/190412_102_AD100/2019_102_001_Right_R1_2.png',True
